price,market_hash_name,volume
6.23,Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,10
5.839,Autograph Capsule | Team SoloMid | Cologne 2015,2
17.64,Autograph Capsule | Titan | Cluj-Napoca 2015,8
20.853,Autograph Capsule | Titan | Cologne 2015,6
15.158,Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,1
6.586,Autograph Capsule | Virtus.Pro | Atlanta 2017,6
6.256,Autograph Capsule | Virtus.Pro | Cluj-Napoca 2015,7
4.889,Autograph Capsule | Virtus.Pro | Cologne 2015,1
12.22,Autograph Capsule | Virtus.Pro | Cologne 2016,1
12.31,Autograph Capsule | Virtus.Pro | MLG Columbus 2016,3
0.257,AWP | Acheron (Battle-Scarred),91
1.891,AWP | Acheron (Factory New),20
0.255,AWP | Acheron (Field-Tested),191
0.739,AWP | Acheron (Minimal Wear),27
0.668,AWP | Acheron (Well-Worn),29
76.122,AWP | Asiimov (Battle-Scarred),190
136.047,AWP | Asiimov (Field-Tested),49
105.417,AWP | Asiimov (Well-Worn),31
2.767,AWP | Atheris (Battle-Scarred),102
12.9,AWP | Atheris (Factory New),22
3.015,AWP | Atheris (Field-Tested),620
5.517,AWP | Atheris (Minimal Wear),272
2.998,AWP | Atheris (Well-Worn),31
1.998,AWP | Black Nile (Battle-Scarred),78
4.613,AWP | Black Nile (Factory New),24
1.787,AWP | Black Nile (Field-Tested),175
2.641,AWP | Black Nile (Minimal Wear),178
2.246,AWP | Black Nile (Well-Worn),38
340.117,AWP | BOOM (Factory New),9
103.221,AWP | BOOM (Field-Tested),17
113.64,AWP | BOOM (Minimal Wear),20
0.221,AWP | Capillary (Battle-Scarred),101
2.214,AWP | Capillary (Factory New),18
0.22,AWP | Capillary (Field-Tested),405
0.509,AWP | Capillary (Minimal Wear),140
0.427,AWP | Capillary (Well-Worn),64
7.609,AWP | Chromatic Aberration (Battle-Scarred),62
15.721,AWP | Chromatic Aberration (Factory New),53
8.138,AWP | Chromatic Aberration (Field-Tested),30
10.588,AWP | Chromatic Aberration (Minimal Wear),20
7.865,AWP | Chromatic Aberration (Well-Worn),40
21.809,AWP | Chrome Cannon (Battle-Scarred),92
136.999,AWP | Chrome Cannon (Factory New),11
43.915,AWP | Chrome Cannon (Field-Tested),59
82.969,AWP | Chrome Cannon (Minimal Wear),33
30.182,AWP | Chrome Cannon (Well-Worn),47
781.973,AWP | CMYK (Factory New),1
234.592,AWP | CMYK (Field-Tested),3
490.037,AWP | CMYK (Minimal Wear),1
53.872,AWP | Containment Breach (Battle-Scarred),37
383.239,AWP | Containment Breach (Factory New),8
84.12,AWP | Containment Breach (Field-Tested),36
136.314,AWP | Containment Breach (Minimal Wear),20
58.184,AWP | Containment Breach (Well-Worn),36
49.989,AWP | Corticera (Factory New),7
14.576,AWP | Corticera (Field-Tested),89
14.291,AWP | Corticera (Minimal Wear),70
40.601,AWP | Crakow! (Battle-Scarred),3
85.606,AWP | Crakow! (Field-Tested),2
104.243,AWP | Crakow! (Minimal Wear),4
1454.809,AWP | Desert Hydra (Battle-Scarred),10
2398.05,AWP | Desert Hydra (Factory New),6
1767.799,AWP | Desert Hydra (Field-Tested),4
2170.0,AWP | Desert Hydra (Minimal Wear),7
1680.0,AWP | Desert Hydra (Well-Worn),3
4443.578,AWP | Dragon Lore (Battle-Scarred),15
13898.567,AWP | Dragon Lore (Factory New),6
6710.144,AWP | Dragon Lore (Field-Tested),6
10523.473,AWP | Dragon Lore (Minimal Wear),5
5525.929,AWP | Dragon Lore (Well-Worn),1
2.08,AWP | Duality (Battle-Scarred),90
11.067,AWP | Duality (Factory New),23
2.048,AWP | Duality (Field-Tested),109
5.189,AWP | Duality (Minimal Wear),31
2.242,AWP | Duality (Well-Worn),69
55.746,AWP | Electric Hive (Factory New),25
33.419,AWP | Electric Hive (Field-Tested),21
37.352,AWP | Electric Hive (Minimal Wear),36
39.0,AWP | Electric Hive (Well-Worn),1
15.949,AWP | Elite Build (Battle-Scarred),42
32.271,AWP | Elite Build (Factory New),19
19.018,AWP | Elite Build (Field-Tested),19
21.319,AWP | Elite Build (Minimal Wear),29
16.045,AWP | Elite Build (Well-Worn),16
2.981,AWP | Exoskeleton (Battle-Scarred),265
7.546,AWP | Exoskeleton (Factory New),60
2.988,AWP | Exoskeleton (Field-Tested),466
4.296,AWP | Exoskeleton (Minimal Wear),89
2.932,AWP | Exoskeleton (Well-Worn),261
1043.809,AWP | Fade (Factory New),29
1110.0,AWP | Fade (Minimal Wear),3
11.38,AWP | Fever Dream (Battle-Scarred),11
13.553,AWP | Fever Dream (Factory New),23
11.289,AWP | Fever Dream (Field-Tested),42
11.232,AWP | Fever Dream (Minimal Wear),57
11.147,AWP | Fever Dream (Well-Worn),17
144.54,AWP | Graphite (Factory New),42
141.585,AWP | Graphite (Minimal Wear),20
7474.6,AWP | Gungnir (Battle-Scarred),3
14214.719,AWP | Gungnir (Factory New),4
9858.602,AWP | Gungnir (Field-Tested),5
11041.452,AWP | Gungnir (Minimal Wear),5
21.382,AWP | Hyper Beast (Battle-Scarred),51
96.076,AWP | Hyper Beast (Factory New),29
29.207,AWP | Hyper Beast (Field-Tested),33
48.837,AWP | Hyper Beast (Minimal Wear),42
22.43,AWP | Hyper Beast (Well-Worn),79
569.977,AWP | Lightning Strike (Factory New),17
686.051,AWP | Lightning Strike (Minimal Wear),3
32.498,AWP | Man-o'-war (Field-Tested),46
34.784,AWP | Man-o'-war (Minimal Wear),55
1799.999,AWP | Medusa (Battle-Scarred),4
5650.0,AWP | Medusa (Factory New),1
2338.55,AWP | Medusa (Field-Tested),6
2502.275,AWP | Medusa (Minimal Wear),8
1876.734,AWP | Medusa (Well-Worn),7
1.908,AWP | Mortis (Battle-Scarred),187
6.944,AWP | Mortis (Factory New),39
1.84,AWP | Mortis (Field-Tested),508
4.026,AWP | Mortis (Minimal Wear),33
2.794,AWP | Mortis (Well-Worn),38
21.62,AWP | Neo-Noir (Battle-Scarred),36
33.719,AWP | Neo-Noir (Factory New),30
21.48,AWP | Neo-Noir (Field-Tested),509
27.989,AWP | Neo-Noir (Minimal Wear),42
21.828,AWP | Neo-Noir (Well-Worn),94
167.0,AWP | Oni Taiji (Battle-Scarred),15
461.902,AWP | Oni Taiji (Factory New),8
251.837,AWP | Oni Taiji (Field-Tested),19
343.17,AWP | Oni Taiji (Minimal Wear),8
187.47,AWP | Oni Taiji (Well-Worn),4
1.71,AWP | PAW (Battle-Scarred),42
3.76,AWP | PAW (Factory New),36
1.509,AWP | PAW (Field-Tested),95
2.303,AWP | PAW (Minimal Wear),105
1.465,AWP | PAW (Well-Worn),30
2.009,AWP | Phobos (Factory New),60
1.178,AWP | Phobos (Field-Tested),236
1.215,AWP | Phobos (Minimal Wear),65
3.614,AWP | Phobos (Well-Worn),16
36.013,AWP | Pink DDPAT (Battle-Scarred),4
164.88,AWP | Pink DDPAT (Factory New),3
35.0,AWP | Pink DDPAT (Field-Tested),3
44.628,AWP | Pink DDPAT (Minimal Wear),17
56.703,AWP | Pink DDPAT (Well-Worn),3
0.366,AWP | Pit Viper (Battle-Scarred),23
0.23,AWP | Pit Viper (Field-Tested),428
0.549,AWP | Pit Viper (Minimal Wear),503
0.429,AWP | Pit Viper (Well-Worn),96
8.42,AWP | POP AWP (Factory New),23
4.502,AWP | POP AWP (Field-Tested),147
5.44,AWP | POP AWP (Minimal Wear),30
4.934,AWP | POP AWP (Well-Worn),88
42.483,AWP | Redline (Field-Tested),132
75.916,AWP | Redline (Minimal Wear),41
51.299,AWP | Redline (Well-Worn),10
0.07,AWP | Safari Mesh (Battle-Scarred),127
1.447,AWP | Safari Mesh (Factory New),123
0.053,AWP | Safari Mesh (Field-Tested),542
0.097,AWP | Safari Mesh (Minimal Wear),241
0.071,AWP | Safari Mesh (Well-Worn),102
130.521,AWP | Silk Tiger (Battle-Scarred),8
263.299,AWP | Silk Tiger (Factory New),9
141.999,AWP | Silk Tiger (Field-Tested),9
212.998,AWP | Silk Tiger (Minimal Wear),6
129.814,AWP | Silk Tiger (Well-Worn),3
99.996,AWP | Snake Camo (Battle-Scarred),3
98.999,AWP | Snake Camo (Field-Tested),4
109.564,AWP | Snake Camo (Minimal Wear),8
125.783,AWP | Snake Camo (Well-Worn),1
22.764,AWP | Sun in Leo (Battle-Scarred),17
33.049,AWP | Sun in Leo (Factory New),36
21.895,AWP | Sun in Leo (Field-Tested),27
23.084,AWP | Sun in Leo (Minimal Wear),40
22.826,AWP | Sun in Leo (Well-Worn),8
2132.901,AWP | The Prince (Battle-Scarred),8
3493.0,AWP | The Prince (Factory New),7
2220.0,AWP | The Prince (Field-Tested),7
3149.776,AWP | The Prince (Minimal Wear),5
2197.29,AWP | The Prince (Well-Worn),2
32.899,AWP | Wildfire (Battle-Scarred),178
133.751,AWP | Wildfire (Factory New),10
58.879,AWP | Wildfire (Field-Tested),36
91.539,AWP | Wildfire (Minimal Wear),25
53.999,AWP | Wildfire (Well-Worn),17
2.485,AWP | Worm God (Factory New),82
1.523,AWP | Worm God (Field-Tested),219
1.81,AWP | Worm God (Minimal Wear),50
1.57,AWP | Worm God (Well-Worn),50
12.534,B Squadron Officer | SAS,123
2.739,Baggage Pin,7
1.008,Battlefield 2042 Sticker Capsule,40
13.47,Berlin 2019 Dust II Souvenir Package,2
6.35,Berlin 2019 Inferno Souvenir Package,13
1.071,Berlin 2019 Legends (Holo-Foil),553
1.039,Berlin 2019 Legends Autograph Capsule,80
1.559,Berlin 2019 Minor Challengers (Holo-Foil),113
1.979,Berlin 2019 Minor Challengers Autograph Capsule,29
18.0,Berlin 2019 Mirage Souvenir Package,1
13.702,Berlin 2019 Nuke Souvenir Package,2
9.071,Berlin 2019 Overpass Souvenir Package,11
2.09,Berlin 2019 Returning Challengers (Holo-Foil),37
1.03,Berlin 2019 Returning Challengers Autograph Capsule,49
13.9,Berlin 2019 Train Souvenir Package,2
9.202,Berlin 2019 Vertigo Souvenir Package,18
52.132,Berlin 2019 Viewer Pass + 3 Souvenir Tokens,2
0.886,Bestiary Capsule,85
7.904,Bio-Haz Specialist | SWAT,23
6.701,Black Mesa Pin,3
6.765,Blackwolf | Sabre,30
6.152,Bloodhound Pin,11
42.434,Bloody Darryl The Strapped | The Professionals,69
18.74,Boston 2018 Attending Legends (Holo-Foil),39
10.965,Boston 2018 Attending Legends Autograph Capsule,11
2043.545,Boston 2018 Cobblestone Souvenir Package,1
16.105,Boston 2018 Inferno Souvenir Package,2
417.053,Boston 2018 Legends Autograph Capsule,1
245.546,Boston 2018 Minor Challengers (Holo-Foil),4
625.579,Boston 2018 Minor Challengers Autograph Capsule,1
35.1,Boston 2018 Minor Challengers with Flash Gaming (Holo-Foil),2
17.412,Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,5
15.565,Boston 2018 Mirage Souvenir Package,5
37.0,Boston 2018 Overpass Souvenir Package,1
39.62,Boston 2018 Returning Challengers (Holo-Foil),3
12.408,Boston 2018 Returning Challengers Autograph Capsule,6
4.381,Bravo Pin,13
12.737,Brigadier General Pin,6
5.426,Buckshot | NSWC SEAL,25
22.999,Cache Pin,3
2.458,Canals Pin,15
31.154,Charm | Baby Karat CT,3
76.826,Charm | Baby Karat T,2
0.717,Charm | Baby's AK,45
0.31,Charm | Backsplash,27
0.506,Charm | Big Kev,25
5.14,Charm | Chicken Lil',3
11.204,Charm | Diamond Dog,7
6.673,Charm | Die-cast AK,23
9.176,Charm | Diner Dog,9
3.368,Charm | Disco MAC,8
5.089,Charm | Glamour Shot,6
2.461,Charm | Hot Hands,12
43.791,Charm | Hot Howl,2
0.616,Charm | Hot Sauce,30
0.522,Charm | Lil' Ava,32
0.26,Charm | Lil' Cap Gun,25
0.593,Charm | Lil' Crass,31
9.853,Charm | Lil' Monster,6
2.47,Charm | Lil' Sandy,3
0.835,Charm | Lil' SAS,27
5.0,Charm | Lil' Squatch,3
9.905,Charm | Lil' Squirt,5
3.9,Charm | Lil' Teacup,9
12.512,Charm | Lil' Whiskers,2
0.764,Charm | Pinch O' Salt,30
0.542,Charm | Pocket AWP,27
3.65,Charm | POP Art,5
23.97,Charm | Semi-Precious,13
0.364,Charm | Stitch-Loaded,28
6.944,Charm | That's Bananas,2
13.555,Charm | Titeenium AWP,1
0.543,Charm | Whittle Knife,23
18.687,Chef d'Escadron Rouchard | Gendarmerie Nationale,17
14.748,Chem-Haz Capitaine | Gendarmerie Nationale,105
7.931,Chem-Haz Specialist | SWAT,25
0.906,Chicken Capsule,102
2.194,Chroma 2 Case,1569
13.021,Chroma 2 Case Key,22
1.966,Chroma 3 Case,2010
11.19,Chroma 3 Case Key,15
2.69,Chroma Case,464
10.868,Chroma Case Key,32
12.512,Chroma Pin,7
3.118,City 17 Pin,6
18.09,Civil Protection Pin,8
0.319,Clutch Case,1437
15.998,Clutch Case Key,8
4.539,CMB Pin,5
58.873,Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman,36
52.396,Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman,23
14.049,Cmdr. Mae 'Dead Cold' Jamison | SWAT,46
7.127,Cobblestone Pin,7
24.221,Col. Mangos Dabisi | Guerrilla Warfare,10
10.104,Collectible Pins Capsule Series 1,13
10.29,Collectible Pins Capsule Series 2,11
10.093,Collectible Pins Capsule Series 3,9
30.221,Cologne 2016 Challengers (Holo-Foil),6
2199.95,Cologne 2016 Cobblestone Souvenir Package,1
51.729,Cologne 2016 Dust II Souvenir Package,3
25.128,Cologne 2016 Legends (Holo-Foil),4
38.5,Cologne 2016 Mirage Souvenir Package,1
18.44,Cologne 2016 Train Souvenir Package,2
5.5,Combine Helmet Pin,8
0.776,Community Capsule 2018,92
0.999,Community Graffiti Box 1,39
2.224,Community Sticker Capsule 1,77
5.209,Community Sticker Capsule 1 Key,2
2.684,Copenhagen 2024 Ancient Souvenir Package,11
2.832,Copenhagen 2024 Anubis Souvenir Package,13
0.167,Copenhagen 2024 Challengers Autograph Capsule,262
0.27,Copenhagen 2024 Challengers Sticker Capsule,301
0.18,Copenhagen 2024 Champions Autograph Capsule,63
0.265,Copenhagen 2024 Contenders Autograph Capsule,24
0.281,Copenhagen 2024 Contenders Sticker Capsule,302
2.482,Copenhagen 2024 Inferno Souvenir Package,7
0.25,Copenhagen 2024 Legends Autograph Capsule,324
0.26,Copenhagen 2024 Legends Sticker Capsule,399
2.996,Copenhagen 2024 Mirage Souvenir Package,46
1.877,Copenhagen 2024 Nuke Souvenir Package,7
2.713,Copenhagen 2024 Overpass Souvenir Package,107
2.972,Copenhagen 2024 Vertigo Souvenir Package,4
25.5,Copenhagen 2024 Viewer Pass,6
32.322,Copenhagen 2024 Viewer Pass + 3 Souvenir Tokens,6
5.039,Copper Lambda Pin,7
16.999,Crasswater The Forgotten | Guerrilla Warfare,107
0.462,CS20 Case,7752
16.978,CS20 Case Key,3
0.96,CS20 Sticker Capsule,85
4.77,CS:GO Capsule Key,5
6.328,CS:GO Case Key,10
0.996,CS:GO Graffiti Box,28
1.625,CS:GO Patch Pack,49
86.957,CS:GO Weapon Case,19
10.943,CS:GO Weapon Case 2,90
6.259,CS:GO Weapon Case 3,91
4.14,CZ75-Auto | Army Sheen (Factory New),10
2.937,CZ75-Auto | Army Sheen (Field-Tested),19
2.686,CZ75-Auto | Army Sheen (Minimal Wear),19
0.159,CZ75-Auto | Circaetus (Battle-Scarred),112
0.495,CZ75-Auto | Circaetus (Factory New),24
0.187,CZ75-Auto | Circaetus (Field-Tested),114
0.257,CZ75-Auto | Circaetus (Minimal Wear),154
0.16,CZ75-Auto | Circaetus (Well-Worn),83
1.39,CZ75-Auto | Crimson Web (Battle-Scarred),40
12.996,CZ75-Auto | Crimson Web (Factory New),6
1.236,CZ75-Auto | Crimson Web (Field-Tested),45
1.565,CZ75-Auto | Crimson Web (Minimal Wear),36
1.642,CZ75-Auto | Crimson Web (Well-Worn),30
0.126,CZ75-Auto | Distressed (Battle-Scarred),71
0.389,CZ75-Auto | Distressed (Factory New),8
0.178,CZ75-Auto | Distressed (Field-Tested),152
0.161,CZ75-Auto | Distressed (Minimal Wear),24
0.105,CZ75-Auto | Distressed (Well-Worn),132
0.763,CZ75-Auto | Eco (Battle-Scarred),17
3.613,CZ75-Auto | Eco (Factory New),18
0.826,CZ75-Auto | Eco (Field-Tested),63
1.498,CZ75-Auto | Eco (Minimal Wear),12
0.723,CZ75-Auto | Eco (Well-Worn),26
36.221,CZ75-Auto | Emerald (Factory New),27
39.999,CZ75-Auto | Emerald (Minimal Wear),2
130.0,CZ75-Auto | Emerald Quartz (Battle-Scarred),2
150.598,CZ75-Auto | Emerald Quartz (Factory New),5
112.999,CZ75-Auto | Emerald Quartz (Field-Tested),2
0.669,CZ75-Auto | Framework (Battle-Scarred),14
0.92,CZ75-Auto | Framework (Factory New),16
0.56,CZ75-Auto | Framework (Field-Tested),27
0.66,CZ75-Auto | Framework (Minimal Wear),19
0.657,CZ75-Auto | Framework (Well-Worn),6
3.999,CZ75-Auto | Green Plaid (Battle-Scarred),7
10.416,CZ75-Auto | Green Plaid (Factory New),7
3.57,CZ75-Auto | Green Plaid (Field-Tested),8
4.42,CZ75-Auto | Green Plaid (Minimal Wear),5
7.02,CZ75-Auto | Green Plaid (Well-Worn),3
6.874,CZ75-Auto | Hexane (Factory New),17
1.925,CZ75-Auto | Hexane (Field-Tested),25
2.597,CZ75-Auto | Hexane (Minimal Wear),15
2.188,CZ75-Auto | Hexane (Well-Worn),11
0.291,CZ75-Auto | Imprint (Battle-Scarred),19
0.504,CZ75-Auto | Imprint (Factory New),25
0.124,CZ75-Auto | Imprint (Field-Tested),104
0.129,CZ75-Auto | Imprint (Minimal Wear),36
0.24,CZ75-Auto | Imprint (Well-Worn),20
1.755,CZ75-Auto | Indigo (Battle-Scarred),5
5.796,CZ75-Auto | Indigo (Factory New),12
1.645,CZ75-Auto | Indigo (Field-Tested),8
2.331,CZ75-Auto | Indigo (Minimal Wear),8
1.919,CZ75-Auto | Indigo (Well-Worn),7
0.8,CZ75-Auto | Jungle Dashed (Battle-Scarred),16
2.812,CZ75-Auto | Jungle Dashed (Factory New),8
0.79,CZ75-Auto | Jungle Dashed (Field-Tested),83
0.738,CZ75-Auto | Jungle Dashed (Minimal Wear),15
0.75,CZ75-Auto | Jungle Dashed (Well-Worn),30
3.5,CZ75-Auto | Midnight Palm (Factory New),9
3.643,CZ75-Auto | Midnight Palm (Field-Tested),6
3.235,CZ75-Auto | Midnight Palm (Minimal Wear),15
13.175,CZ75-Auto | Nitro (Battle-Scarred),4
10.277,CZ75-Auto | Nitro (Field-Tested),12
13.488,CZ75-Auto | Nitro (Minimal Wear),5
11.604,CZ75-Auto | Nitro (Well-Worn),8
3.425,CZ75-Auto | Poison Dart (Battle-Scarred),7
10.54,CZ75-Auto | Poison Dart (Factory New),9
3.123,CZ75-Auto | Poison Dart (Field-Tested),29
3.459,CZ75-Auto | Poison Dart (Minimal Wear),6
0.522,CZ75-Auto | Pole Position (Battle-Scarred),6
2.034,CZ75-Auto | Pole Position (Factory New),33
0.478,CZ75-Auto | Pole Position (Field-Tested),50
0.992,CZ75-Auto | Pole Position (Minimal Wear),46
0.652,CZ75-Auto | Pole Position (Well-Worn),5
0.257,CZ75-Auto | Polymer (Battle-Scarred),12
0.268,CZ75-Auto | Polymer (Factory New),31
0.225,CZ75-Auto | Polymer (Field-Tested),49
0.312,CZ75-Auto | Polymer (Minimal Wear),29
0.365,CZ75-Auto | Polymer (Well-Worn),7
0.426,CZ75-Auto | Red Astor (Battle-Scarred),23
1.757,CZ75-Auto | Red Astor (Factory New),10
0.418,CZ75-Auto | Red Astor (Field-Tested),39
0.96,CZ75-Auto | Red Astor (Minimal Wear),12
0.46,CZ75-Auto | Red Astor (Well-Worn),26
3.223,CZ75-Auto | Silver (Factory New),50
5.526,CZ75-Auto | Silver (Minimal Wear),5
10.527,CZ75-Auto | Slalom (Factory New),1
4.692,CZ75-Auto | Slalom (Field-Tested),4
17.725,CZ75-Auto | Slalom (Minimal Wear),3
5.361,CZ75-Auto | Syndicate (Battle-Scarred),15
8.41,CZ75-Auto | Syndicate (Factory New),4
5.368,CZ75-Auto | Syndicate (Field-Tested),35
5.526,CZ75-Auto | Syndicate (Minimal Wear),14
5.34,CZ75-Auto | Syndicate (Well-Worn),8
0.485,CZ75-Auto | Tacticat (Battle-Scarred),61
2.603,CZ75-Auto | Tacticat (Factory New),11
0.488,CZ75-Auto | Tacticat (Field-Tested),100
0.861,CZ75-Auto | Tacticat (Minimal Wear),11
0.501,CZ75-Auto | Tacticat (Well-Worn),60
48.483,CZ75-Auto | The Fuschia Is Now (Factory New),8
26.82,CZ75-Auto | The Fuschia Is Now (Field-Tested),2
36.541,CZ75-Auto | The Fuschia Is Now (Minimal Wear),4
0.638,CZ75-Auto | Tigris (Battle-Scarred),25
2.038,CZ75-Auto | Tigris (Factory New),20
0.666,CZ75-Auto | Tigris (Field-Tested),59
0.922,CZ75-Auto | Tigris (Minimal Wear),101
0.693,CZ75-Auto | Tigris (Well-Worn),163
6.983,CZ75-Auto | Tread Plate (Factory New),14
5.32,CZ75-Auto | Tread Plate (Field-Tested),18
5.464,CZ75-Auto | Tread Plate (Minimal Wear),10
0.344,CZ75-Auto | Tuxedo (Battle-Scarred),11
1.08,CZ75-Auto | Tuxedo (Factory New),31
0.339,CZ75-Auto | Tuxedo (Field-Tested),196
0.637,CZ75-Auto | Tuxedo (Minimal Wear),75
0.365,CZ75-Auto | Tuxedo (Well-Worn),27
2.086,CZ75-Auto | Twist (Battle-Scarred),23
3.023,CZ75-Auto | Twist (Factory New),14
2.167,CZ75-Auto | Twist (Field-Tested),26
2.146,CZ75-Auto | Twist (Minimal Wear),21
2.114,CZ75-Auto | Twist (Well-Worn),11
1.866,CZ75-Auto | Vendetta (Battle-Scarred),3
1.755,CZ75-Auto | Vendetta (Factory New),3
1.354,CZ75-Auto | Vendetta (Field-Tested),9
1.26,CZ75-Auto | Vendetta (Minimal Wear),2
0.838,CZ75-Auto | Vendetta (Well-Worn),21
5.744,CZ75-Auto | Victoria (Battle-Scarred),9
10.428,CZ75-Auto | Victoria (Factory New),33
5.203,CZ75-Auto | Victoria (Field-Tested),6
5.428,CZ75-Auto | Victoria (Minimal Wear),17
11.924,CZ75-Auto | Xiangliu (Battle-Scarred),9
13.033,CZ75-Auto | Xiangliu (Factory New),19
10.759,CZ75-Auto | Xiangliu (Field-Tested),11
11.153,CZ75-Auto | Xiangliu (Minimal Wear),20
11.908,CZ75-Auto | Xiangliu (Well-Worn),5
5.121,CZ75-Auto | Yellow Jacket (Battle-Scarred),7
12.397,CZ75-Auto | Yellow Jacket (Factory New),4
5.07,CZ75-Auto | Yellow Jacket (Field-Tested),10
8.142,CZ75-Auto | Yellow Jacket (Minimal Wear),8
5.078,CZ75-Auto | Yellow Jacket (Well-Worn),18
47.944,D Squadron Officer | NZSAS,24
0.64,Danger Zone Case,931
15.431,Danger Zone Case Key,5
2.838,Death Sentence Pin,16
614.899,Desert Eagle | Blaze (Factory New),18
674.99,Desert Eagle | Blaze (Minimal Wear),1
0.19,Desert Eagle | Blue Ply (Battle-Scarred),321
1.587,Desert Eagle | Blue Ply (Factory New),77
0.249,Desert Eagle | Blue Ply (Field-Tested),272
0.389,Desert Eagle | Blue Ply (Minimal Wear),142
0.2,Desert Eagle | Blue Ply (Well-Worn),291
1.355,Desert Eagle | Bronze Deco (Battle-Scarred),1
0.499,Desert Eagle | Bronze Deco (Factory New),104
0.182,Desert Eagle | Bronze Deco (Field-Tested),281
0.249,Desert Eagle | Bronze Deco (Minimal Wear),351
0.189,Desert Eagle | Bronze Deco (Well-Worn),133
0.156,Desert Eagle | Calligraffiti (Battle-Scarred),7
2.315,Desert Eagle | Calligraffiti (Factory New),1
0.136,Desert Eagle | Calligraffiti (Field-Tested),6
0.626,Desert Eagle | Calligraffiti (Minimal Wear),5
0.146,Desert Eagle | Calligraffiti (Well-Worn),8
84.961,Desert Eagle | Cobalt Disruption (Factory New),25
65.632,Desert Eagle | Cobalt Disruption (Field-Tested),35
65.767,Desert Eagle | Cobalt Disruption (Minimal Wear),69
15.14,Desert Eagle | Code Red (Battle-Scarred),97
76.945,Desert Eagle | Code Red (Factory New),10
19.453,Desert Eagle | Code Red (Field-Tested),31
32.152,Desert Eagle | Code Red (Minimal Wear),32
15.115,Desert Eagle | Code Red (Well-Worn),112
9.414,Desert Eagle | Conspiracy (Factory New),40
7.589,Desert Eagle | Conspiracy (Field-Tested),40
8.852,Desert Eagle | Conspiracy (Minimal Wear),29
0.553,Desert Eagle | Corinthian (Factory New),111
0.28,Desert Eagle | Corinthian (Field-Tested),547
0.32,Desert Eagle | Corinthian (Minimal Wear),447
0.472,Desert Eagle | Corinthian (Well-Worn),204
9.799,Desert Eagle | Crimson Web (Battle-Scarred),98
102.175,Desert Eagle | Crimson Web (Factory New),11
9.988,Desert Eagle | Crimson Web (Field-Tested),111
26.935,Desert Eagle | Crimson Web (Minimal Wear),18
9.769,Desert Eagle | Crimson Web (Well-Worn),35
0.44,Desert Eagle | Directive (Battle-Scarred),224
